,movie_ids,sources,ratings,ratings_binary,review_texts
1123,kickin_it_old_school,critics,rotten,n,The writers make sure to fill their script with only the most obvious jokes and cultural references so that their star's particular comedic talents will shine brightest and he can work his magic without the risk of causing any audience members to think.
1124,kickin_it_old_school,critics,rotten,n,"Although technically a coming-of-age film, Kickin' It is, in every way, regressive."
1125,kickin_it_old_school,critics,rotten,n,"Despite some legitimately entertaining dance sequences, no amount of parachute pants can disguise the fact that Kickin' is a very stupid movie, with many more failed jokes than successful ones."
1126,kickin_it_old_school,critics,rotten,n,Laugh proof and choreographically blah.
1127,kickin_it_old_school,critics,rotten,n,"A pathetically unfunny comedy that should have been shipped straight to video, if not recycled as guitar picks."
1128,kickin_it_old_school,critics,rotten,n,As appealing as acid-washed jeans.
1129,kickin_it_old_school,critics,rotten,n,The film itself seems lost in a time warp -- even its attitude toward the '80s is out of date considering the ongoing revival in music and fashion from that era.
1130,kickin_it_old_school,critics,rotten,n,"When Jamie Kennedy wakes up from 20 years in a coma and still thinks he's in the 1980s, the results are kind of funny -- for about 5 minutes."
1131,kickin_it_old_school,critics,rotten,n,About eight minutes of this comedy is devoted to some terrific breakdancing; the rest consists of wall-to-wall product placement and politically incorrect bad-taste comedy.
1132,kickin_it_old_school,critics,rotten,n,Kickin' It Old Skool is probably as tolerable as it can be for a comedy with no obvious creative aim.
1133,kickin_it_old_school,critics,rotten,n,"High-concept comedy, bottom of the barrel execution."
1134,kickin_it_old_school,critics,rotten,n,"Kickin' It Old School is actually much more amusing than it has a right to be, considering that you know exactly what's coming."
1135,kickin_it_old_school,critics,rotten,n,I hope Jamie Kennedy has a huge fan base because I can't see anyone else paying hard-earned money to sit through this.
1136,kickin_it_old_school,critics,rotten,n,"An inauspicious feature debut for director Harv Glazer and all three scenarists, the Big-meets-breakdancing comedy will be kickin' it to ancillary by swimsuit season."
1137,kickin_it_old_school,critics,rotten,n,"Like Norbit, Kickin' It Old Skool is a film unable to provide its charmingly stupid characters with the movie they truly deserve."
1138,kickin_it_old_school,audience,5.0,n,The funniest musical comedy!!!!!!!!!!!!!!!!!!!!!!
1139,kickin_it_old_school,audience,3.5,n,"It wasn't the greatest movie out there, but it was funny.. stupid funny tho.. give it a try, dont be so lame to critic everything that isnt to your taste.."
1140,kickin_it_old_school,audience,1.0,p,"Just awful.  The concept is great - 80s breakdancing kid lapses into a coma for 20 years.  Fish out of water, 80s retro references - it could have been a good movie.  But everything else was awful.  The cliches, the acting, the cinematography, even the dancing.  Jamie Kennedy is supposed to be a comedian.  I don't think I laughed at all through this."
1141,kickin_it_old_school,audience,2.5,p,"I decided to give this a ""slightly"" better score than the audience score.  There were many things that failed tremendously with this movie.  I think the concept was a good one, but it failed from a massively poor execution.  For one thing, the directing must have been at fault.  There was a pretty good cast and an interesting array of talent involved.  I'm what you'd call a die-hard Jamie Kennedy fan.  He's miraculously talented, but he couldn't help save this movie from the ash heap of mostly idiocy that it was.  Notwithstanding my harsh criticisms, I got some great laughs at certain parts of this, and that's partly why I'm willing to give it a slightly better rating than most.  Still though, I'd have liked to seen a much better overall end product.  The editing might have saved this a little bit more, but I bet it was a rough job to meld this into a final cut for release.  It felt like a B movie with some very funny parts, and with some absolutely abysmal parts.  The script writing didn't really match the individual actors very well.  The jokes and the timing were off, or just not so good in many instances, with a few very good exceptions of course.  Again, the core concept was a good one, but the script writing and the directing seemed to misfire hard on this.  Never-mind though, because I'm a Jamie Kennedy fan fo-life.  Maria Menounos looked amazing and she pulled off a likable performance as Jennifer in this otherwise drought of entertainment.  At best, to some, this movie might take on a cult status with a few who find the charm in this as an epic movie failure.  None of this is intended to be a knock on Jamie Kennedy.  He's given me so many outrageous uncontrollable laughs throughout the years that I gotta give him mad props.  I wish this movie had also been a hit because it might have given a boost to the idea of Stu Stone and Jamie as a rap duo.  They put out a good record that deserved some great credit, but it will almost surely be forgotten.  It was worth a once over, but I doubt I'll ever take the time to watch this gain."
1142,kickin_it_old_school,audience,5.0,n,"lots of haters out there, however this movie is hilarious. it keeps you laughing the whole time with slapstick comedy and notable characters. Coming from one who is hip to the hip-hop scene, this comedic portrayal highlights some humorous aspects."
1143,kickin_it_old_school,audience,3.5,n,Hillarious! If you were born in the 80's you would appreciate much of the jokes in this movie.
1144,kickin_it_old_school,audience,2.0,p,My Favorite Comedy Film Is 1933's Duck Soup.
1145,kickin_it_old_school,audience,3.5,n,seen it luv it great movie
1146,kickin_it_old_school,audience,0.5,p,"Jamie Kennedy, has, and will always be a supporting actor.  When you try to cast him as a lead role, it's is guaranteed failure."
1147,kickin_it_old_school,audience,0.5,p,"""Kickin' It"" is a terribly written, terribly unfunny flick that relies on poor '80s and '00s satire, along with a cascade of fat, black, Asian and fart jokes. If you don't laugh at it once, you're not going to laugh at it again. And if the bad jokes don't get you, the cardboard cut-out characters and cliched plot will."
1148,a_little_bit_of_heaven_2011,critics,rotten,n,"Hudson's rom-com baggage follows her like a minefield in this cancer comedy, busting up any delicacy that tries to crystallize around her."
1149,a_little_bit_of_heaven_2011,critics,rotten,n,"While director Nicole Kassall tried to create an independent female lead who doesn't give into stereotypes with Marley, the overall movie ultimately lacked originality, a memorable story and characters with any true purpose."
1150,a_little_bit_of_heaven_2011,critics,rotten,n,Director Nicole Kassell is completely out of her element here.
1151,a_little_bit_of_heaven_2011,critics,rotten,n,For those who have a lot of time to waste
1152,a_little_bit_of_heaven_2011,critics,rotten,n,"Sap without the weight of reality, awkwardly combined with a romance without much chemistry."
1153,a_little_bit_of_heaven_2011,critics,rotten,n,Bizarre combo of terminal cancer weepy and sexy romcom.
1154,a_little_bit_of_heaven_2011,critics,rotten,n,An overdose of sentimentality that ends up being painful to watch.
1155,a_little_bit_of_heaven_2011,critics,rotten,n,
1156,a_little_bit_of_heaven_2011,critics,rotten,n,
1157,a_little_bit_of_heaven_2011,critics,rotten,n,A little bit of hell.
1158,a_little_bit_of_heaven_2011,critics,rotten,n,It's hard to develop much empathy for the characters in the final reel when everything leading to that point rings so emotionally false.
1159,a_little_bit_of_heaven_2011,critics,rotten,n,"Although New Orleans sparkles as the film's setting, the story boasts too many moving and mismatched parts to resonate in any sort of meaningful way."
1160,a_little_bit_of_heaven_2011,critics,rotten,n,"In A Little Bit of Heaven, Hudson pushes the ""Just Die Already"" meter straight into the red."
1161,a_little_bit_of_heaven_2011,critics,rotten,n,"When a movie opens with a character telling you that love isn't important, that movie is definitely going to smack down that nonbeliever, because movies always believe love is important."
1162,a_little_bit_of_heaven_2011,critics,rotten,n,Kate Hudson dies prettily in this tone-deaf dramedy about a woman finding love while suffering from colon cancer.
1163,a_little_bit_of_heaven_2011,critics,rotten,n,This movie turns into a total bummerfest that isn't sad enough to make me cry or funny enough to make me giggle.
1164,a_little_bit_of_heaven_2011,critics,rotten,n,Who knew dying could be such a laugh riot? Certainly not any of us who have actually watched a loved one in the awful final stages of cancer.
1165,a_little_bit_of_heaven_2011,critics,rotten,n,"In the long history of bad movies about bad illnesses, ""A Little Bit of Heaven"" just might be the worst."
1166,a_little_bit_of_heaven_2011,critics,rotten,n,"Gren Wells' screenplay throws around a few ideas about female independence and sexuality, but finally it's as shallow as it is mawkish."
1167,a_little_bit_of_heaven_2011,critics,rotten,n,"A cringe-inducing romantic comedy turned cancer tragedy turned inspirational hosanna about living in the moment, embracing your bliss and other clichs."
1168,a_little_bit_of_heaven_2011,critics,rotten,n,"Sap without the weight of reality, awkwardly combined with a romance without much chemistry."
1169,a_little_bit_of_heaven_2011,critics,rotten,n,
1170,a_little_bit_of_heaven_2011,critics,rotten,n,
1171,a_little_bit_of_heaven_2011,critics,rotten,n,A little bit of hell.
1172,a_little_bit_of_heaven_2011,critics,rotten,n,"In A Little Bit of Heaven, Hudson pushes the ""Just Die Already"" meter straight into the red."
1173,a_little_bit_of_heaven_2011,critics,rotten,n,"When a movie opens with a character telling you that love isn't important, that movie is definitely going to smack down that nonbeliever, because movies always believe love is important."
1174,a_little_bit_of_heaven_2011,critics,rotten,n,Kate Hudson dies prettily in this tone-deaf dramedy about a woman finding love while suffering from colon cancer.
1175,a_little_bit_of_heaven_2011,critics,rotten,n,Who knew dying could be such a laugh riot? Certainly not any of us who have actually watched a loved one in the awful final stages of cancer.
1176,a_little_bit_of_heaven_2011,critics,rotten,n,"In the long history of bad movies about bad illnesses, ""A Little Bit of Heaven"" just might be the worst."
1177,a_little_bit_of_heaven_2011,critics,rotten,n,"Gren Wells' screenplay throws around a few ideas about female independence and sexuality, but finally it's as shallow as it is mawkish."
1178,a_little_bit_of_heaven_2011,critics,rotten,n,"A cringe-inducing romantic comedy turned cancer tragedy turned inspirational hosanna about living in the moment, embracing your bliss and other clichs."
1179,a_little_bit_of_heaven_2011,critics,rotten,n,Who's got time for bed-rest when there are hang-gliding lessons to be had?
1180,a_little_bit_of_heaven_2011,critics,rotten,n,"The film reaches into the pits of moviegoing hell when it finds Marley on a celestial white couch, ringed in billowing white curtains, communing with God. And God is embodied by Whoopi Goldberg."
1181,a_little_bit_of_heaven_2011,critics,rotten,n,"A moment of silence, please, for Kate Hudson's career."
1182,a_little_bit_of_heaven_2011,critics,rotten,n,"There is nothing the slightest bit heavenly about this project, which is wrong-headed in just about every department."
1183,a_little_bit_of_heaven_2011,critics,rotten,n,"Unsurprisingly for a film detailing terminal disease, this is a largely solemn affair, often verging on morbidity in its elongated death watch."
1184,a_little_bit_of_heaven_2011,critics,rotten,n,"Bravely or stupidly, both A Little Bit Of Heaven and its heroine charge on as if the introduction of terminal cancer didn't change things that much."
1185,a_little_bit_of_heaven_2011,critics,rotten,n,"As embodied with clueless good humor by Kate Hudson, fatal sickness looks more like a lifestyle and wardrobe choice than a tragedy."
1186,a_little_bit_of_heaven_2011,critics,rotten,n,"Colon cancer isn't a great pretext for uplift or an occasion for Bucket List-style hang gliding, snappy dream-sequence banter with Whoopi Goldberg as God and a brief comic bit featuring Peter Dinklage as an escort."
1187,a_little_bit_of_heaven_2011,critics,rotten,n,A Little Bit of Heaven demands miracles of its cast to keep proceedings from becoming grindingly mawkish and does not get them...
1188,a_little_bit_of_heaven_2011,audience,5.0,n,"I don't understand the harsh critic reviews. This movie had emotion and I smiled as well as cried during various parts. Kathy Bates did a wonderful job as Marley's mother and Treat Williams did well as the emotionally distant father who in the end admitted he just never knew what to say. Her friends did a great job supporting her until the end and you also one friend pull away, as does happen sometimes in the face of inevitable tragedy. I agree they should have depi ted hair loss, as most people with cancer do experience it while only a lucky few don't, but other than that, this was a good movie. By the end, you grow to root for her relationship and hope she would have wished for life like her friend Sarah said. I was surprised she didn't. With appearances from Whoopi and Peter Dinklage, nope. I dont understand the ""expert"" negative reviews."
1189,a_little_bit_of_heaven_2011,audience,5.0,n,"I loved this film. It may be the only firm that has really made me sob crying but also left me feeling happy at the end. Its a strong mix of emotions but I really enjoyed it and anyone that I have convinced to watch the film has felt the same way. 
Give is a chance and watch it, if you want a good cry this is the film for you."
1190,a_little_bit_of_heaven_2011,audience,3.5,n,The ratings were surprising a bit. It wasn't the best movie out there but certainly not bad. i thought it was sad.
1191,a_little_bit_of_heaven_2011,audience,5.0,n,I wouldn't actually call this a comedy but it was a very good movie.
1192,a_little_bit_of_heaven_2011,audience,0.5,p,"Kate Hudson's character was pretty much the same as in ""The Reluctant Fundamentalist"": an unhappy, mean, culturally insensitive white woman, who a man of color inexplicably falls in love with. The difference being that ""The Reluctant Fundamentalist"" is an amazing movie with ethical and emotional depth, Riz Ahmed, and a good story, while ""A Little Bit of Heaven"" has none of these things.

We are informed that Marley is funny and likable, but none of her words or actions demonstrate this. I'm not sure why her friend lets her be alone with her kid so much, given she's the sort of person to ride a bike drunk in the middle of the street.

Featuring Whoopie Goldberg as a literal ""Magical Negro,"" and a joke about ""gefilte fish tacos""."
1193,a_little_bit_of_heaven_2011,audience,3.0,n,Mildly entertaining drama tries a bit too hard to take a slight and uplifting view on death - at times on the verge of silliness.
1194,a_little_bit_of_heaven_2011,audience,4.0,n,It looks like most reviewers hated it. I liked it. Gave me a chance to get some bottled up tears out.
1195,a_little_bit_of_heaven_2011,audience,0.5,p,"ReALLY DISAPPOINTING.  Bad story, writing, directing, everything.  Waste of time and money.  Why did they even make this?"
1196,a_little_bit_of_heaven_2011,audience,3.5,n,"I see the ratings, but I thought it was sweet, and very sad. I liked it."
1197,a_little_bit_of_heaven_2011,audience,5.0,n,"Before I begin my personal review of this movie, I would like to say that appalled would be an understatement. I don't know why this movie got the horrendous ratings it did, but I would like to stop the hatred of this movie now.

Our beloved Kate Hudson comes back to treat us with another witty,  heart-wrenching romance (as we have all come to expect from her). Kate and the fellow cast for this movie give us a cancer story like no other. As you watch Hudson's character (Marley) develop, you fall in love instantly. 

This movie has become one of my most cherished finds of all time. I have to say, I was very dismayed to see such a bad reception. The movie does drift away from the realities of cancer. AND THAT IS OK! I don't know anyone who would want to endure an entire movie of sadness and heartache without a little humor and zest?! I sure don't. Long story short, give the film a chance. You might just find that it is one of the best movies you've ever seen."
1198,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,I would never recommend this film to anyone who was going to take it seriously. [Full Review in Spanish]
1199,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"It's as if someone had thrown a whole lot of money at Ed Wood and let him go wild, minus the angora."
1200,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,A fantasy class-D story starring talented actors at their worst moment. [Full review in Spanish]
1201,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,Don't go for the campy laughs; there are none.
1202,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,Don't waste your time.
1203,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,Will any other movie ever be as amazing as this one?
1204,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,LOTR copycat is so bad it's good -- for laughs.
1205,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"It's not bad enough to warrant burning copies of, rather it'll sit on the back of video store shelves for the rest of its time and that's where it should stay."
1206,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"If you can appreciate bad cinema, than I recommend it, but anyone that is looking to watch an actual good movie, avoid like the plague!"
1207,in-the-name-of-the-king-a-dungeon-siege-tale,critics,fresh,p,I wouldn't change a thing. It's been a while since I've seen Hollywood filmmaking this unsafe and unhinged.
1208,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"Why in the world would I give a terrible, terrible move 1 star?Well, how can I call a film worthless when it's so awful that it provides unintended laughs?"
1209,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"Not only is Dungeon Siege the best film of Uwe Boll's career, but it's also guaranteed not to be the worst one released in its year."
1210,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"Only Uwe Boll would assume that the moviegoing public craved a trashy Lord of the Rings rip-off starring Burt Reynolds and Matthew Lillard, and only he could then manage to make such a potentially riotous endeavor so humorless."
1211,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"Uwe Boll uses his biggest budget ever to produce a cheap knockoff of LOTR, complete with an Orc-like army of beasts called Krug, elfin woodland beings, and a wizard-esque magus played by John Rhys-Davies, but without a comprehensible plot."
1212,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,...like a Florida dinner theater production of The Lord of the Rings...
1213,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"When King Burt Reynolds says, 'What kind of joke do the gods play on me?,' we feel the pain of a downslide that took him from No. 1 box-office star to appearing in an Uwe Boll schlockfest."
1214,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,This Lord of the Rings wannabe gives fantasy adventures a bad name.
1215,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"Just where this kingdom is I don't know, but since the king of the title is played by Burt Reynolds, I'm guessing it's the Lost Continent of Atlanta."
1216,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,Boll is in fact fascinating - largely because his movies assume their audiences exist in an alternate dimension of human experience.
1217,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"Like all Uwe Boll films, it is terrible. Sadly, it is perhaps not terrible enough."
1218,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"It's as if someone had thrown a whole lot of money at Ed Wood and let him go wild, minus the angora."
1219,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,Don't go for the campy laughs; there are none.
1220,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"Only Uwe Boll would assume that the moviegoing public craved a trashy Lord of the Rings rip-off starring Burt Reynolds and Matthew Lillard, and only he could then manage to make such a potentially riotous endeavor so humorless."
1221,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"The director, Uwe Boll, remains committed to long, dull, mediocre action films. His tenacity is a virtue."
1222,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"If this isn't Boll's best effort to date, it's better than his usual output. If he can continue to improve, his name may no longer be synonymous with a punch line."
1223,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"Like actors in an amateur stage play, the large, mostly all-star -- or has-been star -- cast of In the Name of the King: A Dungeon Siege Tale look, rather dazedly, to be playing dress-up."
1224,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"Uwe Boll isn't the worst director in the world, but In the Name of the King might be more enjoyable if he were."
1225,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"Boll has been compared to Ed Wood, but there's nothing personal about his ineptitude; he's just a deal-maker completing a transaction. Save perhaps for his fan club of ironists, movies like In The Name Of The King could only make a ledger happy."
1226,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"The film never achieves a suitable level of camp that would make it at least unintentional fun. It also is terminally boring at its 127-minute running time, making one supremely grateful that a half-hour has been cut for this U.S. release."
1227,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"A plodding patchwork of derivative fantasy-adventure, medieval production design, risible dialogue, unimpressive CGI trickery and haphazardly edited action sequences."
1228,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,"The biggest laugh occurred when one prisoner, chained to the wall of a cave, asked another chained prisoner, 'Where you from?'"
1229,in-the-name-of-the-king-a-dungeon-siege-tale,critics,rotten,n,Is this movie so god-awful bad that it's hilariously good? Can't be bothered deciding. Figure that's an answer in itself.
1230,in-the-name-of-the-king-a-dungeon-siege-tale,audience,1.5,p,"This movie was a horrible experience, need I say more!"
1231,in-the-name-of-the-king-a-dungeon-siege-tale,audience,5.0,n,"Started the film on a bummer, son died :( but much like the main character, this became a distant memory. Mud-men, Shaggy, and Bert Renolds this film had it all."
1232,in-the-name-of-the-king-a-dungeon-siege-tale,audience,2.0,p,"Not Uwe Balls best work, preferred Uncharted. Was unimpressed with the fact that Jason Statham remained in the same outfit for the whole film, even when he became king!"
1233,in-the-name-of-the-king-a-dungeon-siege-tale,audience,5.0,n,"Uwe Boll's divine will stopped me from watching Assassins Creed, I was saved"
1234,in-the-name-of-the-king-a-dungeon-siege-tale,audience,5.0,n,"This film is by far Uwe Boll's best film that ive seen. If you take this film seriously you're not doing it right, think of Starship Troopers when you watch this and youll have the best experience. This is a star studded cast and they do Uwe proud."
1235,in-the-name-of-the-king-a-dungeon-siege-tale,audience,0.5,p,"Probability the worst thing I ever seen, registered on rotten only to give the half star. If there were the option to give 0 star, this ""movie"" absolutely would be worthy of it"
1236,in-the-name-of-the-king-a-dungeon-siege-tale,audience,0.5,p,Couldn't even make ut half way
1237,in-the-name-of-the-king-a-dungeon-siege-tale,audience,0.5,p,Alot of things wrong here...but it would be just as boring to describe them as it would be to re-watch this movie.
1238,in-the-name-of-the-king-a-dungeon-siege-tale,audience,0.5,p,This movie was like getting a b.j with a condom on. You can see it and feel absolutely nothing.
1239,in-the-name-of-the-king-a-dungeon-siege-tale,audience,2.5,p,"""In the Name of the King: A Dungeon Siege Tale"" is unlike any movie I have ever seen. Jason Statham is Farmer, a... farmer who is married with a wife and a son. Said wife gets kidnapped and said son stabbed brutally to death by some Poundland LOTR orcs controlled by Gallian, a villainous Magus played by Ray Liotta cosplaying as Liberace, who is allied with Matthew Lillard's Duke Fallow, who is the Prince John from ""Disney's Robin Hood"" through a filter of heavy drinking and excess melodrama. They wish to usurp the throne of the King, who is Bert Reynolds pretending to be Sean Connery in ""Robin Hood: Prince of Thieves"".

Gallian also attempts to seduce Muriella, the terribly named daughter of John Rhys-Davies's Magus character Merick. He dresses like James Mackenzie's character from that old TV gameshow ""Raven"" and tries to prevent his daughter from getting involved in the plot. Despite this, she still dons armour, hangs around looking incredibly enticing to the queer femmes in the audience, and sadly doesn't get much of an Eowyn moment. Farmer's brother-in-law exists while looking like an off-brand cross between Legolas and Geralt and contributing very little to the plot. There are a group of elves in the forest who look like Peter Pan's Lost Principal Boys joined Cirque du Soleil and they can somehow control vines. This is never explained. The King's army has a platoon of ninjas. Ron Perlman is there.

If you're looking for something really stupid that you can roast with your friends while drinking heavily, this is the perfect film for you. Know what it is going in and you won't be disappointed. But you will probably feel a lot of vicarious embarrassment for everybody involved."
1240,folks,critics,rotten,n,Very simple and trivial. [Full Review in Spanish]
1241,folks,critics,rotten,n,"Folks! stinks! But Robert Klane's screenplay for this fatally flawed, off-beat, black-humored comedy does have some almost redeeming values."
1242,folks,critics,rotten,n,"Don Ameche and Anne Jackson are the parents, and they both look absolutely miserable."
1243,folks,critics,rotten,n,The film's appeal will depend largely on whether you feel like laughing at senile dementia and automobile accidents.
1244,folks,critics,rotten,n,"Senility and attempted suicide are used to supposed comic effect as Selleck wanders around in various states of disarray, probably wondering what on earth he did to end up in this dreadful film."
1245,folks,critics,rotten,n,"It is an unnecessarily cruel little film that attempts to evoke humor from the afflictions of old age, while using the bungling of an elderly parent to thrash a younger man into submission."
1246,folks,critics,rotten,n,"[Director Kotcheff] treats material that might have been effective as dark, nightmare comedy as something bright, bouncy and frivolous, an approach that kills all the laughs and turns shock into mere tastelessness."
1247,folks,critics,rotten,n,"For the final third, we don't know whether to laugh at or be appalled by Selleck's attempts to murder a couple of old people by such methods as pushing them onto the highway in a gas-drenched Ford Pinto."
1248,folks,critics,rotten,n,"Klane has written this one as less of a slow burn, going instead for obnoxiously stunt-filled, madcap farce, all the way to the high-concept-reinforcing title exclamation point."
1249,folks,critics,rotten,n,"Marking severe career setbacks for Ameche and Selleck, Folks! represents an obvious miscalculation as to the low intelligence of the mass audience."
1250,folks,critics,rotten,n,A comedy only Dr. Kevorkian could have loved.
1251,folks,critics,rotten,n,"Masquerading as a commentary on the greedy '80s, this is clearly the sort of moronic comedy beloved of the Weekend at Bernie's team of Kotcheff and writer Robert Klane."
1252,folks,critics,rotten,n,
1253,folks,critics,rotten,n,Embarrassing from stem to stern
1254,folks,critics,rotten,n,It's not easy to fathom how Mr. Selleck or any other actor could have read this far in Robert Klane's screenplay and still decided to go full steam ahead.
1255,folks,critics,rotten,n,An embarassment to all involved
1256,folks,critics,rotten,n,
1257,folks,critics,rotten,n,I would think sitting through this sort of thing would cause a little soul-searching in anyone. Don't let it happen to you.
1258,folks,critics,rotten,n,"Folks! is a dreadful comedy about, of all things, Alzheimer's disease. And, just in case this isn't offensive enough, there's attempted suicide, matricide and patricide in the film's final third."
1259,folks,critics,rotten,n,"A romp about Alzheimer's? I mean, really."
1260,folks,critics,rotten,n,The film's appeal will depend largely on whether you feel like laughing at senile dementia and automobile accidents.
1261,folks,critics,rotten,n,"[Director Kotcheff] treats material that might have been effective as dark, nightmare comedy as something bright, bouncy and frivolous, an approach that kills all the laughs and turns shock into mere tastelessness."
1262,folks,critics,rotten,n,"Klane has written this one as less of a slow burn, going instead for obnoxiously stunt-filled, madcap farce, all the way to the high-concept-reinforcing title exclamation point."
1263,folks,critics,rotten,n,"Marking severe career setbacks for Ameche and Selleck, Folks! represents an obvious miscalculation as to the low intelligence of the mass audience."
1264,folks,critics,rotten,n,"Masquerading as a commentary on the greedy '80s, this is clearly the sort of moronic comedy beloved of the Weekend at Bernie's team of Kotcheff and writer Robert Klane."
1265,folks,critics,rotten,n,It's not easy to fathom how Mr. Selleck or any other actor could have read this far in Robert Klane's screenplay and still decided to go full steam ahead.
1266,folks,critics,rotten,n,I would think sitting through this sort of thing would cause a little soul-searching in anyone. Don't let it happen to you.
1267,folks,critics,rotten,n,"A romp about Alzheimer's? I mean, really."
1268,folks,audience,5.0,n,I love how Adam Sandler uses christian mingle to collect the hateful 8 and defeat Thanos with the help of Captain neckbeard
1269,folks,audience,4.0,n,So Funny...couldn't remember the name of this movie for the life of me then boom I figured it out. Watched it last weekend again and still funny as hell!  Don Ameche was a treasure!
1270,folks,audience,5.0,n,Watched it again today.  It still holds up as one of the funniest movies I've ever seen.  Tom Selleck is a master of physical comedy.
1271,folks,audience,3.0,n,funny occasionally tasteless comedy about a man dealing with his aging parents and the problems it causes. many funny spots.
1272,folks,audience,1.0,p,These are the slap stick movies hollywood critics never get but their right on this one.
1273,folks,audience,5.0,n,One of my favorite movies!
1274,folks,audience,4.5,n,One of the funniest movies I have ever seen.  Tom Selleck is a scream!!!!
1275,folks,audience,3.0,n,I rate this movie a 98%
1276,folks,audience,5.0,n,i loved this movie when i was a kid and still love it
1277,folks,audience,5.0,n,Great comedy. One of the funniest movies I've ever seen. The ending won't disappoint either.
1278,nina_2016,critics,rotten,n,Nina feels like a movie made by people who fundamentally misunderstood Nina Simone. It conclusively proves that representation behind the camera is as important as representation on screen.
1279,nina_2016,critics,rotten,n,"This film had a great opportunity to take a once-in-a-lifetime story about a troubled, legendary singer, and add insight. Nina, in the most frustrating way, bungles that mission."
1280,nina_2016,critics,rotten,n,"If this is a greatest hits album, Nina picks the least-accessible songs and then puts them all in the wrong order."
1281,nina_2016,critics,rotten,n,"An insult to the legacy of the High Priestess of Soul, those looking for a richer exploration of the woman, artist, activist and legend, are best served elsewhere."
1282,nina_2016,critics,rotten,n,"Never seems authentic or real, just a bizarrely staged re-creation."
1283,nina_2016,critics,rotten,n,"While Saldana gives her very best in trying to embody the essence of Miss Simone with equal support from co-star David Oyelowo, both are confined to a weak script and for Saldana, probably the worst makeup job she's had on the big screen."
1284,nina_2016,critics,rotten,n,"All in all, Nina is watchable in and of itself, but I can't recommend your paying full price for it, especially if you're a Nina Simone devotee."
1285,nina_2016,critics,rotten,n,"A 90-minute-long character assassination, transforming a music legend into a Hanna-Barbera cartoon."
1286,nina_2016,critics,rotten,n,"Respectfully factual in its over-all contours but sensational and sentimental nonetheless, the movie reduces Simone's life to clichés about hope; it replaces the creative drive with the commercial one, the artist with the celebrity."
1287,nina_2016,critics,rotten,n,"Saldana does a fine job of delivering the lyrics -- a daunting task for any actress required to step into those vocals, but fans of Simone will be aching for the real deal."
1288,nina_2016,critics,rotten,n,"A Nina Simone novice seeing this picture would have no idea who this complex, magnificent artist was, or why she mattered."
1289,nina_2016,critics,rotten,n,"Zoe Saldana's woeful casting is just one of a myriad of reasons to despise Nina, as its plot and characterization fail to glean any insight into the iconic musician and Civil Rights activist."
1290,nina_2016,critics,rotten,n,"Why Mort, who wrote and directed the film, has chosen to focus on Simone's troubled 1990s period in France is anyone's guess."
1291,nina_2016,critics,rotten,n,Nina teaches us an important lesson about waiting for a film to come out before criticizing it. For it is only then that we can know how truly heinous it is.
1292,nina_2016,critics,rotten,n,The word on this Nina Simone biopic has been so toxic for so long - it was filmed in 2012 but only released now - I was really hoping to find something good in it. No luck.
1293,nina_2016,critics,rotten,n,Sometimes-edgy biopic of iconic musician doesn't dig deep.
1294,nina_2016,critics,rotten,n,"Saldana's makeup and prosthetics can be rationalized to an extent; reducing Simone's achievements, turning her into a melodramatic stereotype, cannot."
